,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
GILD,0.0297357105589839,16.4,2.9,3.65,22.6526,6.6076,54.1004,17.7271,1.6633,2.7351,2.67,5.4569,6.7793,-0.1990018714909545,-0.6572105769942966
APA,-0.3213402519445383,11.3,2.3,1.67,17.097,6.8561,14.2924,20.302,0.9651,1.4528,1.31,0.5299,4.7755,-1.5457788347205708,-1.9281138790035584
MPWR,0.3821998858503503,71.84,9.87,8.53,12.4908,9.9917,16.4407,13.8456,,6.8142,5.31,2.1419,12.3808,0.4220067221334509,0.236779210925645
MAA,0.0626831035865176,28.92,6.2,1.43,5.1801,2.9633,23.2033,21.2357,0.6848,,0.0,,,0.2897282626279591,0.5321756364580137
POOL,0.2578265622303135,51.88,2.32,22.06,85.7461,17.3777,10.1991,6.873,2.3287,2.4326,0.76,3.6962,14.2062,0.1114351609929056,0.2865160618978886
FMC,0.6878928943620213,21.47,4.58,4.25,-4.9167,-1.4457,6.2619,21.1678,1.1768,1.6533,1.2,1.5913,1.2387,-0.4054761460900773,1.5624103299856524
NDSN,0.3184085621573833,20.6,3.18,5.97,25.5996,8.663,22.5644,14.3108,1.3825,1.3715,0.96,3.5104,4.0923,0.2007329487090372,0.0881354311128115
D,0.0991355335727985,12.92,3.2,2.11,16.1074,4.0739,31.2808,23.8281,1.9269,0.4498,0.3,2.0366,7.047,0.1418213457076567,0.4126236457842676
HCA,0.1867069581323879,13.99,0.71,-5.82,-54.9149,7.496,13.9909,5.0809,-6.6182,1.6202,1.37,4.651,6.7088,-0.0239923224568138,-0.2332179930795848
EQR,0.0219454433821595,32.17,8.12,1.84,6.0209,3.0548,40.646,24.2924,0.8552,,0.0,,,0.173395993697363,-0.860024965773482
NWS,0.4284965854465574,0.0,0.91,0.69,-5.8069,-4.4186,5.3201,-9.092,0.0342,1.5559,1.47,21.774,6.3785,1.4189944134078214,-5.1807909604519775
TMO,0.3502662553526952,33.43,3.55,2.96,8.7672,3.9316,14.1505,10.6368,0.8267,1.3367,0.92,3.8607,5.3926,0.2042310821806345,0.1003956478733927
AMAT,0.598460614076016,16.55,3.88,5.95,37.6404,18.1214,26.7792,23.942,0.5673,3.1392,2.43,2.7597,6.2866,0.8289962825278809,1.044741429401511
IVZ,0.24666158878875,10.33,2.22,1.29,12.964,3.6661,24.7873,21.8456,0.7677,1.5042,0.0,,3.334,0.1099444637278721,0.3591753074511694
MCO,0.5851454794405742,121.71,6.52,-232.62,-877.2845,11.7288,43.3159,23.8107,-48.2202,1.2507,0.0,,3.6646,1.797665201669258,2.754688672168041
BA,0.947708467776314,20.86,1.83,96.95,493.7537,7.5275,11.0037,8.991,6.4898,1.1413,0.32,1.2469,8.2482,0.5848015933813391,0.6799840985887498
CNP,0.1959001612409019,5.76,1.07,2.19,38.2253,7.8818,11.8161,18.6395,1.8857,1.1062,0.98,12.3275,9.614,0.1104594330400781,3.148148148148148
ABT,0.5200511895073303,198.27,3.29,2.89,1.1351,0.463,5.7101,1.7415,0.8979,2.2607,1.86,3.446,5.2181,-0.4831460674157303,-0.6592857142857143
RMD,0.3906651991588901,30.43,5.05,5.32,17.4611,9.8684,20.6024,16.5616,0.5502,4.5651,3.82,3.2237,4.5873,-0.0073530354554738,-0.0287308212900351
EA,0.3339259775724825,28.58,5.62,6.68,23.8177,12.5292,25.2632,19.9587,0.2438,2.1528,0.0,,13.4958,0.3630289532293986,-0.1634948096885813
CFG,0.1989836584688515,10.17,2.61,0.8,8.2505,1.0844,,30.4122,0.7122,,0.0,,,0.2464146023468056,0.5887487875848691
BDX,0.3123419212331604,37.93,3.21,3.1,8.4968,2.9151,12.5858,8.5173,1.4574,5.5754,5.03,3.3707,6.9341,0.0643356643356642,0.0553278688524589
BRO,0.1614965967061232,17.52,3.62,2.62,15.4734,6.9531,23.9043,20.7237,0.378,,0.0,,,0.0619196121077942,0.5546481861028925
APD,0.1704671963596646,9.62,3.53,2.82,11.3416,6.2554,17.5876,36.6457,0.3891,2.3611,2.23,17.1482,5.1909,-0.0619509726070142,3.754238630961813
CAG,-0.0317847591546807,21.99,1.81,3.3,13.3896,5.4079,11.8182,8.168,0.7348,1.1701,0.63,5.9092,13.8923,1.286210861305844,-1.9443131462333825
TPR,0.3043390906130705,18.97,2.49,3.72,19.6875,10.1344,17.5434,13.1676,0.5262,5.2445,4.62,2.996,14.5018,0.2048969257526933,0.283387622149837
PNW,0.1266535734496188,15.56,2.13,1.47,9.8905,2.9846,25.5172,13.7003,0.9672,0.8484,0.61,3.3923,8.5897,0.0887403561562392,0.1050190709311953
PEG,0.2177334082429376,13.63,2.36,1.54,11.3671,3.6848,15.7137,17.3081,0.9829,0.7946,0.59,3.2079,6.1654,-0.1057571964956195,0.774520856820744
ROP,0.4238450644883238,26.73,5.63,3.74,14.1588,6.788,26.2659,21.0917,0.7511,0.867,0.77,8.5051,5.6904,0.1475440925469373,0.4755542058912845
PYPL,0.8652140866480873,50.08,6.85,5.52,11.223,4.4023,16.2441,13.7086,0.0625,1.4279,0.0,,0.7068,0.3411097099621689,0.2812276945039258
FTNT,0.4505312084993358,257.0,5.22,12.45,5.3275,1.3907,7.345,2.1005,,1.6713,1.6,4.9845,4.2932,1.5594382284382284,-0.0248447204968945
NRG,1.3370266638911494,0.0,0.87,3.98,-68.3435,-5.7589,-8.1662,-23.7271,4.7683,1.3229,1.19,15.2009,8.4019,-23.454545454545453,2.07132667617689
PEAK,-0.0774790802460307,24.0,5.25,1.73,7.5539,2.9999,20.7902,22.3446,1.4085,,0.0,,,-0.4582656074884931,-0.3408129292361811
HRL,0.0670119465964069,17.29,1.61,2.92,17.1489,12.1433,13.9268,9.2363,0.0506,1.915,1.05,7.7858,14.3087,-0.0356176282862311,-0.0486679429965889
BWA,0.3120425289367201,23.85,0.98,2.56,12.6245,4.9348,10.9399,4.4903,0.572,1.461,1.15,10.0274,4.8536,0.1015205298971373,-0.2605042016806722
TYL,0.2401064649436155,42.46,8.25,5.63,14.2289,10.5235,19.3552,20.1654,,1.4021,0.0,,3.2653,0.1823531121055384,0.4913765050439311
KEYS,0.137544435329505,74.45,2.52,3.59,4.4156,1.7192,4.641,3.1985,0.8866,2.6581,1.94,2.5374,5.83,-0.6354679802955665,-0.6955223880597015
ZTS,0.35545997554506,39.65,6.46,18.89,48.2643,10.0396,28.7356,16.2804,2.7732,3.8547,2.55,1.2439,5.3176,0.2418566775244299,0.0523751522533495
CCI,0.329255540838983,87.86,7.94,2.95,2.9662,1.1356,22.7262,7.2385,1.3096,0.8777,0.0,,10.691,0.0189673340358271,-0.0493827160493827
AFL,0.2899666184639087,6.94,1.41,1.21,18.717,3.3553,18.5443,21.2489,0.215,,0.0,,,-0.0120481927710843,0.7314779992478375
ED,0.1927356066393499,13.91,1.76,1.28,9.8865,3.1698,23.0533,12.6735,1.0766,0.7215,0.65,7.8593,8.9866,-0.0021582733812949,0.2248995983935742
FCX,0.4374563242487772,14.27,1.57,2.27,17.9621,5.4394,22.4959,11.0772,1.1711,2.1624,1.32,2.8874,9.8517,-2.352143642359839,-1.4374097255657197
PFE,0.1588234065222387,8.86,3.16,2.31,29.8081,12.4292,26.1143,40.5511,0.6069,1.3521,1.1,1.4817,6.3917,0.129847673939893,1.953291753291753
IT,0.2184624517661029,4105.0,3.3,11.37,0.3334,0.045,-0.1911,0.099,3.334,0.9171,0.0,,2.8139,-1.020741552022982,-0.9830614416629644
AAL,0.1239682975912908,17.86,0.63,-30.92,-164.359,2.4287,9.9268,3.0078,-32.1346,0.5955,0.51,21.7734,24.3276,-0.1638339920948617,-0.5038699690402477
FDX,0.3521880351905462,15.92,0.79,2.94,18.6462,6.1728,7.5698,4.9686,0.9289,1.5948,1.53,31.9125,7.9378,0.4839129021774455,0.6467032967032966
KLAC,0.3675908194224935,13.88,3.69,9.65,69.8179,16.7398,36.7499,26.6113,2.2093,3.3964,2.83,1.7548,6.0933,0.3315701230606518,0.3146608141142666
HIG,0.202473778002201,0.0,1.05,1.3,-1.9416,-0.1163,6.0541,-18.2438,0.3704,,0.0,,,-0.2703651685393258,-4.494419642857142
PWR,0.122237110399068,19.26,0.64,1.56,8.384,4.9108,4.002,3.3273,0.177,1.9234,1.87,101.6766,4.7688,0.1809016467537163,0.5877267709430747
COF,0.1630904063934088,26.06,1.46,0.9,4.3443,0.5789,,8.6559,1.237,,0.0,,,0.0014587892049597,-0.5149444918872759
BMY,0.0771705969877649,85.28,4.01,6.9,8.2299,2.906,24.6968,4.8469,0.6721,1.5533,1.43,5.1578,3.2978,-0.1325443786982248,-0.7740632712586942
A,0.4832067034455969,30.96,4.74,4.33,14.1469,8.1177,18.0456,15.2952,0.4159,3.3009,2.85,3.6052,6.1768,0.3121951219512195,0.4805194805194805
CTAS,0.363497921128072,22.16,2.2,5.38,19.8579,6.6815,14.5338,9.0301,1.3607,1.7283,1.48,10.5784,6.822,0.0061773278024357,-0.3068577690621755
CNC,0.7851707662360643,21.51,0.37,2.55,11.7716,3.6971,2.4782,1.7114,0.6846,0.9326,0.0,,14.1758,-0.0506730007917656,0.4733096085409252
BR,0.390857913434449,24.87,1.98,7.88,32.553,10.3753,12.8905,7.8888,1.0979,1.3285,0.0,,7.0273,0.0675733706517391,0.0627642276422764
VTR,0.0068202613460119,12.35,4.67,1.52,12.4515,5.6825,29.7763,37.9523,1.0315,,0.0,,,0.0908093159236731,1.0893487834068307
MRK,-0.0147430505842747,31.68,3.08,3.68,6.9947,2.7517,16.9408,5.9668,0.7061,1.3305,1.06,2.5338,5.8376,0.2360429168939808,-0.3892857142857142
OKE,-0.0207950324032647,27.15,0.71,2.47,10.4394,3.5232,11.4324,3.1795,1.6075,0.6615,0.5,22.0485,10.12,0.0740821916116738,0.0995202236115886
ADSK,0.4164302121334953,0.0,8.94,24.43,-79.3484,-12.1319,-24.5987,-28.6608,2.032,1.1259,0.0,,4.4904,-385.3077692307692,0.7612708018154313
CTVA,,,,,,,-1.2074,27.2932,,,0.0,,,,
LIN,0.3365897054763385,33.28,3.65,6.33,20.0891,6.4005,21.5179,10.9791,1.3823,0.9933,0.81,10.3941,6.6421,0.0876724521584335,-0.1686666666666666
PHM,0.834140435835351,21.46,1.11,2.13,10.766,4.6169,10.945,5.1605,0.8293,,0.0,,,0.0053300874145043,-0.2597607616295501
QCOM,0.0203431825953395,26.58,2.94,2.1,7.949,3.7321,11.5958,10.9848,0.7121,3.9968,3.81,4.8118,6.1283,-0.6026173979984604,-0.5714285714285714
KMI,-0.1056654676258992,1292.85,2.1,0.82,0.6349,0.2821,25.7497,0.197,1.0774,0.4392,0.37,10.2476,8.4966,-0.002543810062182,-0.9510869565217392
MAR,0.6622050581400558,36.06,2.43,13.01,40.7314,6.1184,12.2433,7.1338,2.2998,0.4718,0.0,,10.3659,0.7584269662921348,0.8056930693069306
BKNG,0.1853130158383695,37.35,6.85,7.48,20.7886,9.1981,35.7858,18.4607,0.9568,2.5829,0.0,,10.4113,0.5615966964900208,0.096487119437939
COP,0.1194282903826144,0.0,1.71,1.73,-2.5746,-1.0809,-3.4373,-2.624,0.6397,1.7572,1.64,12.65,7.5426,-0.7112657901521011,-0.7634854771784232
UNP,0.3224354615791416,8.8,4.51,3.74,43.0962,18.531,38.1638,50.4332,0.6817,1.017,0.83,12.2737,14.2264,0.119149523678034,1.5305929600755963
PG,0.1269448919051827,13.06,3.09,3.34,18.6117,8.4664,21.1596,23.1778,0.5664,0.877,0.72,7.0584,14.1615,0.0241797485306152,0.4706915049253877
NTAP,0.5992957071674971,23.82,1.72,3.23,17.3022,5.0669,11.3094,8.7598,0.5371,1.5036,1.46,13.0491,7.5116,0.7844827586206897,1.100436681222707
TSCO,0.0030260279294198,18.17,1.17,6.07,29.7883,14.731,9.459,5.8238,0.3258,1.9493,0.24,3.2786,1524.45,-0.0110913711544243,-0.0332197108345534
SBUX,0.0536738590404237,23.07,2.86,12.53,52.866,20.082,18.4694,12.8857,0.7207,1.2518,0.93,5.1802,25.7201,-0.0089165607996355,0.0237782588636121
SHW,0.5412050230614522,21.41,2.47,10.05,48.5074,8.8922,11.3022,11.5318,2.884,1.1053,0.67,4.7432,7.1195,-0.0285252744050399,0.5254660753966398
CMA,0.293389579260648,16.44,3.68,1.47,9.3307,1.0382,,23.8526,0.5817,,0.0,,,0.6762778505897773,0.5602536997885834
IQV,0.2873109796186721,16.18,2.26,2.47,15.7205,5.67,6.8543,13.1622,1.2403,1.1261,0.0,,4.5252,0.1545138888888888,16.73611111111111
ATO,0.1840181206888387,19.42,2.79,1.98,9.8165,3.5602,26.6558,14.3468,0.9015,0.5325,0.35,5.0123,12.4165,0.1192857903625823,0.1309039599661816
DGX,0.0915850160674369,15.87,1.65,2.38,16.6297,7.8454,15.739,10.4296,0.7637,1.2356,1.15,49.6737,8.0108,-0.0877055599060298,0.2024922118380061
GRMN,0.2758339179476168,13.89,3.09,2.5,18.4042,14.3283,21.9005,22.7132,,2.9619,2.31,2.557,5.2829,0.0802273474237749,0.3694690607350632
MOS,-0.1039372830070851,0.0,1.14,0.88,-1.081,-0.5592,6.2853,-1.4468,0.5423,2.2729,1.51,4.2442,11.5304,0.4598752351097179,-1.3599731363331091
ON,0.6410658307210033,11.2,1.61,3.18,29.0254,11.2994,12.2964,14.6254,1.0538,2.0819,1.31,3.2194,7.9018,1.7617508103727713,3.451949478308622
PRU,0.1364354377760457,4.88,0.64,0.68,14.6282,0.9583,10.868,13.1733,0.3403,,0.0,,,0.1370727432077125,0.8001373626373627
COO,0.2458785625717723,31.91,5.56,3.69,11.7419,7.6749,20.0608,17.4334,0.3693,2.4065,1.26,1.7027,6.7562,0.3239736735656671,0.3614457831325302
IDXX,0.3335038799351923,53.19,7.12,-253.0,-488.9667,15.3652,20.9759,13.364,-23.4218,0.9676,0.8,5.3048,8.3934,0.1792750605372504,0.1850931117566259
BAC,0.3566730309261046,18.21,2.99,1.0,7.447,0.7992,,19.8471,1.9395,,0.0,,,0.1675392670157067,0.0296158612143742
EOG,0.0746876073328572,19.5,4.49,3.09,15.8603,8.6568,8.2653,23.0416,0.3922,1.2031,1.03,,6.5513,-1.7560726070183086,-3.3548937435145523
FTV,,20.07,3.64,5.42,23.2209,8.4214,19.8572,18.146,1.0651,1.8329,1.52,5.5944,5.6405,0.0765753037581238,0.1974091482288205
EBAY,0.2711374712443168,0.0,3.81,4.47,-12.5854,-3.8983,22.8065,-10.2448,1.2443,2.1759,0.0,,14.2629,-0.0262365591397849,-1.1399669694467385
CSGP,0.5754151413868109,82.03,10.13,4.04,4.6278,4.27,18.0077,12.7115,,8.7814,0.0,,15.8494,0.1995162347745074,0.4422658720362991
AVB,0.0387151865661601,23.07,9.38,1.95,8.4391,4.7606,26.4342,40.5099,0.7056,,0.0,,,-0.0166371114086743,-0.1542975738925069
MTD,0.4801223241590213,43.51,6.01,28.91,68.6983,14.7451,22.3816,13.7969,1.7904,1.4597,1.09,4.5002,5.1551,0.1355080558379224,-0.0218487394957983
K,-0.0491616527099385,15.31,1.51,8.73,57.1559,7.6693,10.7904,9.7557,3.9266,0.6714,0.4,6.7009,9.2541,-0.0647336480107889,0.7939914163090129
EVRG,-0.0629975274555018,19.32,2.43,1.61,8.7167,2.8948,26.4022,12.5982,1.0551,0.8826,0.53,2.6887,8.8442,-0.0335993687928005,-0.0654933641084825
LYV,0.600375939849624,0.0,0.94,6.25,0.5482,0.1036,0.9435,-1.008,1.6218,0.8814,0.0,,13.3561,-0.5311554997206831,1.0771325249946822
DOV,0.376781081156482,14.37,1.71,2.61,17.0347,7.0054,11.8296,11.8997,0.814,1.3026,0.99,6.3391,5.7632,0.1381069666765495,0.5949651399511093
CSX,0.5543051723980954,8.44,4.12,3.1,37.1646,15.3082,32.6087,47.9576,0.8022,1.0111,0.82,9.1559,11.7608,0.089950190448286,2.191948658109685
TSLA,0.4570195142496138,0.0,4.37,10.04,-42.8114,-7.8205,-13.8787,-16.6851,1.9705,0.8561,0.56,4.2129,22.8161,1.4455289153075277,1.907037044719772
MLM,0.00575099310844,18.72,3.28,2.83,15.2355,7.9333,17.6619,17.9872,0.6465,3.7901,2.93,4.9846,8.1389,0.034157622830967,0.6768299850018569
TTWO,1.227226617975249,120.96,3.14,6.06,6.7053,2.1372,5.1302,3.7816,0.251,1.3021,1.29,62.6698,8.1061,-9.432295899519763,-9.10684172488557
ORCL,0.2493393399491197,18.65,4.57,3.13,17.4243,7.0019,34.1686,25.0106,1.0675,3.0819,0.0,,7.1306,0.0245160266582038,0.0619031569486574
TAP,-0.1410866481505764,11.21,1.42,1.23,12.0404,5.2495,15.2479,14.2291,0.8579,0.6442,0.47,10.5439,12.1982,-0.4950644073918016,-0.0177551916682352
ESS,0.067999559537599,30.66,9.75,2.08,7.1605,3.6656,32.7386,31.7515,0.8894,,0.0,,,0.0611264258555133,0.0533537326937858
EXC,0.1504755569675548,5.87,0.65,0.69,12.0204,3.3134,13.0759,11.2611,1.1055,1.1017,0.95,8.5009,6.0172,0.3661270236612701,2.3710972346119537
KO,0.1437258649724662,141.62,4.57,8.58,6.7608,1.4597,21.4156,3.4464,2.5128,1.3439,1.25,5.168,9.8751,-0.1041931385006352,-0.8087942393136204
TRV,0.1336821355644439,16.22,1.15,1.36,8.6638,1.9868,10.7224,7.0618,0.2769,,0.0,,,-0.2982336956521739,-0.3178475935828877
T,-0.039433631363404,4.38,0.76,0.87,21.018,6.7208,12.4388,18.3437,1.1573,0.9724,0.0,,9.7171,-0.1517648557957779,1.2695745992601726
CB,0.1280818069835103,15.89,1.9,1.18,7.5451,2.3117,14.3876,11.9747,0.2731,,0.0,,,-0.23284273193319,-0.0662636033857315
CDNS,0.6582077716098336,56.51,6.02,11.92,20.6329,8.4384,16.6727,10.5043,0.7373,1.5255,1.47,7.1484,10.2036,0.3227998252355031,0.0049978826703958
ROST,0.2352550249419105,21.61,1.9,8.84,40.6713,21.0507,14.0101,8.6864,0.1443,1.6052,0.74,6.0637,171.2052,0.1097489428215598,0.095029593567306
ZBRA,0.2103544776119401,324.38,1.48,6.63,2.0384,0.3977,8.6513,0.4567,2.6703,1.063,0.61,4.393,7.1715,3.0250000000000004,-1.124087591240876
PPG,0.25250543707964,16.77,1.86,4.68,24.5064,8.4049,14.0629,10.8082,0.731,1.6629,1.22,4.7451,5.0803,0.0549338758901323,0.8258877434135166
TER,0.6615543514791833,31.92,3.82,4.06,13.1903,8.2871,24.5877,12.0608,0.1873,4.9969,4.76,8.5111,7.8326,-9.34274892806098,-6.934732042099445
DHI,0.8905136605974855,13.67,1.0,1.81,13.4029,8.5222,11.1887,7.3692,0.3706,6.9303,1.03,1.1955,,0.1878247661984735,0.1716123208845765
REGN,0.0241630117954725,36.43,7.43,6.59,19.5065,13.6748,35.4143,20.4097,0.1145,3.8177,3.18,0.5469,2.9743,0.5627865033441044,0.3383584589614741
XEL,0.2189399767126525,18.02,1.82,1.81,10.0218,2.6679,19.4932,10.0666,1.3785,0.7273,0.58,7.5639,14.3087,-0.0075892857142857,0.0222617987533393
ROL,0.3961668969808345,52.94,5.65,14.47,27.3922,17.3291,17.5632,10.7006,,0.8921,0.84,54.7249,14.5479,0.132083681492805,0.070234033781644
USB,0.0661237335122282,12.28,3.08,1.44,14.132,1.3533,,29.118,0.9848,,0.0,,,-0.0725478099938309,0.0579710144927536
OMC,-0.1193121072062467,12.69,0.9,4.3,37.8212,4.782,13.6432,7.1155,1.5623,0.9343,0.86,11.2264,1.8894,0.0262496921940409,-0.0484195779704053
HD,0.4461220196353437,18.15,1.53,32.5,183.6372,18.5193,14.1942,8.4117,5.4468,1.2541,0.37,4.9631,46.6215,0.1403940886699508,0.1352546725638463
EQT,-0.1279831332274239,4.13,1.69,0.42,7.5322,4.6982,12.3652,48.8036,0.3257,0.9439,0.0,,4.5518,-1.5062220863038078,-4.330211067523505
BXP,0.0589456342668863,35.1,6.1,1.96,7.1178,2.9035,34.8994,17.3684,1.2677,,0.0,,,0.0996942178954523,-0.1002339309356241
CLX,0.2712328630539906,21.15,2.48,26.84,129.7048,15.3728,18.8682,11.7362,4.0498,0.8369,0.58,7.1939,10.5717,0.0592105263157893,0.0817901234567901
ALL,0.4362092272260744,10.97,0.86,1.45,17.0824,3.1613,12.5866,8.7243,0.2816,,0.0,,,0.6135328562134028,0.9522998296422488
