,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
COP,0.0664081221918613,8.74,1.72,1.73,20.7047,10.2916,29.1628,19.6046,0.425,2.4014,2.26,12.2661,10.7821,-0.0316914161535675,0.1489531724468595
UNP,0.3367309935608924,19.86,5.44,6.36,32.6512,9.5974,39.4048,27.2665,1.3901,0.795,0.62,11.8429,13.61,0.0043442526711283,-0.007877975192759
PG,0.3969821629478867,72.09,3.77,5.16,8.5014,3.4458,8.1068,5.3691,0.6325,0.7488,0.58,6.93,13.6708,-0.5893886103419891,-0.6168687401159726
NTAP,0.0744282070845536,13.99,2.7,13.95,107.2477,13.3738,19.8666,19.0205,1.4165,1.4507,1.42,16.8015,5.0543,0.0544041450777201,9.077586206896552
TSCO,0.1354960459177119,15.84,1.14,6.66,35.8845,10.632,8.8988,6.7332,0.275,1.4331,0.15,3.4192,,0.0591146139122245,0.0563475261901318
SBUX,0.3843228145242763,28.33,3.96,-15.51,-57.689,18.7028,15.3833,13.5775,-1.7922,0.9165,0.67,5.5753,30.1508,0.0501117477115475,-0.203417214439059
SHW,0.4936252337970224,34.26,2.95,12.61,37.3803,7.5199,13.4592,8.6102,2.1064,1.0243,0.61,5.2205,8.5695,0.2831811887515978,0.3901867051501757
CMA,0.0842060195306806,7.57,2.38,1.15,16.4051,1.6376,,36.4886,1.0018,,0.0,,,-0.0314861460957178,-0.026079869600652
IQV,0.3300335714900575,159.29,2.79,4.74,3.6245,0.9763,7.0076,1.7226,1.8593,1.0459,0.0,,4.2032,0.048582995951417,-0.2625482625482626
ATO,0.2314421820307612,21.97,4.24,2.14,8.8937,3.8257,25.7098,17.6235,0.6946,0.3787,0.27,6.5994,12.5855,0.024898005835146,-0.1519871854396879
DGX,0.3114785495403471,15.7,1.74,2.31,15.5794,6.8987,15.9332,11.1054,0.8388,1.2513,1.19,40.9512,7.2681,0.1180744777475022,0.1657608695652173
GRMN,0.581283684468398,17.79,4.51,3.53,19.8704,15.4454,25.1653,25.3489,,2.9518,2.23,2.0235,5.3165,0.21487043629865,0.3723000230520976
MOS,-0.2527821362157136,0.0,0.89,0.83,-11.6444,-5.6523,-12.2935,-11.9848,0.4926,1.4347,0.63,3.8572,11.0789,-2.179467021322206,-3.2710638297872343
ON,0.4766807995154449,39.32,1.82,3.02,6.4348,2.5387,7.8417,3.8366,1.0868,1.6608,0.98,2.8759,7.8268,-0.4892589079056567,-0.6625757092763787
PRU,0.2005536695764629,7.62,0.49,0.48,6.6511,0.4727,7.8464,6.4592,0.323,,0.0,,,0.0519238725693007,0.0274914089347078
COO,0.2626905210235792,31.14,5.48,3.93,12.8617,7.438,20.6038,17.5888,0.5033,1.0475,0.59,1.7688,6.0956,0.3562388101615457,2.335954253037884
IDXX,0.4037737877647565,53.51,9.5,125.51,240.5693,23.345,22.9691,17.7705,5.5542,0.937,0.67,5.3398,8.9372,0.1251913663793542,0.1344425259461423
BAC,0.4616440972380113,11.91,2.77,1.07,11.3625,1.1269,,29.6598,1.9389,,0.0,,,-0.0529146426092991,-0.0261462391369493
EOG,-0.0280755711154047,14.57,2.3,1.85,12.6382,7.3671,21.2831,15.7365,0.2392,1.1753,1.0,,8.0712,-0.1723621308352496,-0.2000678553044129
FTV,0.1332533702982812,32.04,3.26,2.87,3.6229,1.5374,9.7263,14.6782,0.8549,1.0639,0.94,4.9993,5.1239,-0.3121028396413574,-0.7673069575184966
EBAY,0.3058747102621959,16.25,3.98,9.42,49.9303,7.8849,23.8256,24.0409,2.8094,1.1574,0.0,,13.3856,0.0102739726027396,-0.2940711462450592
CSGP,0.7735815497717435,69.57,15.65,6.44,9.2484,8.1724,25.9729,22.5019,,5.7915,0.0,,15.1748,0.3289280282025311,0.3215193803653697
AVB,0.2407955999581335,32.58,11.02,2.35,7.1528,4.1112,27.0031,33.8108,0.6639,,0.0,,,0.0736106573989665,-0.1934799004643287
MTD,0.4025955656140598,35.23,6.61,45.48,133.3497,20.1163,24.2098,18.6499,3.0686,1.4707,1.11,4.6209,5.3132,0.0664838406924936,0.0946097528145124
K,0.2608001332514391,21.63,1.53,6.24,29.481,5.5625,10.3182,7.0703,2.3905,0.7181,0.46,7.5016,8.6155,-0.1787807737397421,-0.281437125748503
EVRG,0.1838219331351658,17.45,2.41,1.5,8.0231,2.6394,23.0351,13.0133,1.1644,0.6283,0.42,3.1485,7.8833,0.2701372397319235,0.2502799552071668
LYV,0.4511675126903554,0.0,1.33,10.43,8.0748,1.077,2.813,-0.0423,2.2604,1.0208,0.0,,11.6106,0.1919333722763152,-0.7234151039601155
DOV,0.6577327711048642,23.59,2.25,5.19,22.3539,7.8196,13.6609,9.4994,1.0125,1.4578,1.0,5.6013,5.863,0.1563038518119117,0.1887729782715814
CSX,0.1803987188436744,16.91,4.64,4.5,28.0789,8.7069,41.5934,27.9048,1.3688,1.5239,1.4,12.0996,12.1065,0.0197165742452249,0.0066485343003928
TSLA,0.2570008158040628,0.0,3.03,10.14,-10.379,-2.2589,-0.2807,-3.5072,1.7971,1.1346,0.8,5.7739,18.5634,-0.8221649484536082,-0.1168032786885245
MLM,0.6417214309365962,25.73,3.54,3.17,11.4322,6.0405,18.6723,12.9117,0.5181,1.7015,0.88,5.1536,8.2606,0.2811647377290014,0.3019148936170213
TTWO,0.189333592383913,32.43,4.08,5.19,16.3599,7.8678,7.7452,12.5108,,1.4488,1.43,54.0299,6.743,0.5243876173687276,0.9237666610961606
ORCL,0.1933446258454367,15.63,4.5,7.06,49.5595,10.1951,34.2606,28.054,2.5116,2.4899,0.0,,7.695,0.0204312424607961,2.089768608865347
TAP,-0.0046473733277025,62.46,1.07,0.79,1.8006,0.8531,7.2254,2.2846,0.661,0.5911,0.42,10.3559,14.8005,-0.5315599950974383,-0.7835199283475146
ESS,0.2590845341009093,39.6,11.92,2.73,7.253,3.6555,32.9494,30.0849,0.9071,,0.0,,,-0.0603079363033188,0.1259326469359456
EXC,0.0427876516018932,9.5,0.81,0.8,8.7583,2.4228,12.7011,8.5255,1.0933,0.8486,0.72,8.7653,5.577,0.1241326137239784,0.4643391521197006
KO,0.2061394916001371,23.79,5.7,9.99,42.587,10.4016,27.0649,23.936,2.0269,0.7567,0.63,4.3264,9.3845,0.1020541958041958,0.3863848305875039
TRV,0.1700576661225761,12.61,1.04,1.23,10.1068,2.381,11.0256,8.2423,0.2528,,0.0,,,0.051011168125566,0.0395367412140574
T,0.456165268740843,11.98,0.92,0.82,7.4158,2.7145,15.4283,7.6714,0.8079,0.7947,0.0,,8.0046,0.0712369711833231,-0.2823954568921012
CB,0.2292280179748718,14.92,1.95,1.18,8.0497,2.5172,17.0362,13.0287,0.2941,,0.0,,,0.0871756580175471,0.1241797072185764
CDNS,0.5952161913523459,19.65,8.33,9.23,47.0294,29.4582,21.05,42.3307,0.1645,1.7391,1.66,4.7733,7.6715,0.2412539237488489,1.860164209880935
ROST,0.4093829559663156,20.7,2.2,9.82,48.0211,26.1366,13.6197,10.5947,0.0945,1.694,0.82,6.1278,154.9311,-0.0037502514162301,0.164889748912679
ZBRA,0.6042203102430448,25.62,3.11,7.5,29.5813,11.5474,15.4292,12.1293,0.6944,0.8511,0.51,5.0316,6.9535,0.1344262295081968,0.2921615201900238
PPG,0.3281054345436411,25.11,1.98,5.45,23.487,7.1663,11.6863,8.2068,0.935,1.4103,1.02,5.0602,5.4956,-0.0144766146993318,-0.0730797912005966
TER,1.1893600365320631,25.14,5.23,7.55,31.5823,16.7731,24.1247,20.3693,0.2667,3.0775,2.71,4.856,6.3332,0.1685472892399064,0.0347271564193998
DHI,0.542975153824863,11.75,1.09,1.81,15.722,10.3713,11.5927,9.1997,0.3302,7.2528,1.35,1.2162,,0.0218447818026954,0.1083339039923303
REGN,0.005301204819277,20.34,6.57,3.73,19.079,14.2909,33.6983,32.2649,0.0644,3.6674,2.99,0.5405,2.3541,-0.1280776515151515,-0.1344297169039436
XEL,0.3236115686756713,21.61,2.57,2.26,10.3633,2.7196,18.2496,11.9004,1.4128,0.6815,0.56,8.2132,13.7742,0.0707379134860051,0.0880253766851704
ROL,-0.0696250384632292,50.39,5.16,12.74,24.9276,11.6573,15.7478,10.0893,0.3573,0.7555,0.71,51.0163,13.8967,0.0250489361928885,-0.1222292726935246
USB,0.3360654655843726,12.23,2.94,1.48,14.938,1.402,,30.7919,1.2173,,0.0,,,-0.0096796496888683,-0.029628537735849
OMC,0.1435700657335896,11.55,1.04,4.5,42.5616,5.3612,14.1925,8.955,1.5249,0.9126,0.83,9.6962,1.91,-0.0052495898757908,0.0095747889022916
HD,0.3054410681748918,16.79,1.73,-96.1,-592.1725,25.2733,14.3527,10.2779,-15.5495,1.1085,0.28,5.1018,55.89,0.0578298481029901,0.2886442641946698
EQT,-0.4182496064514348,0.0,0.61,0.27,-12.4617,-6.4952,-26.0866,-27.6622,0.5399,1.3039,0.0,,4.8589,-0.5860371294990809,-0.3913309266136497
BXP,0.2607901050832997,35.02,6.04,2.23,8.3437,3.0632,34.5069,17.2614,1.5018,,0.0,,,0.1181086608742247,-0.107125572423722
