,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
WHR,0.1244749068427257,7.72,0.26,1.08,15.0463,4.1709,5.4884,3.3704,0.5808,1.1896,0.74,5.606,8.0623,0.4651162790697674,0.8871951219512195
GPC,0.405140102107647,11.91,0.5,2.0,16.9661,8.701,7.0162,4.2428,0.1784,2.239,1.11,3.5756,8.2143,0.1719860896387544,0.1900419195395108
MCHP,0.2458522615050367,17.59,4.01,2.4,14.1521,8.6239,25.847,22.8974,0.2222,7.9206,7.35,3.5468,6.8773,0.0498487321919067,-0.116382381803597
PARA,0.37407356886282,14.39,0.77,1.05,8.3698,3.1442,14.325,5.3765,0.6109,1.34,1.15,11.3342,4.0893,0.9080118694362018,2.1894273127753303
MTB,0.3473713372309059,10.77,1.9,0.88,9.6647,1.0823,,22.4704,1.0514,,0.0,,,1.104387368310781,1.0355836942705858
APTV,,,,,11.5265,6.3436,6.8032,4.5668,0.0474,2.0613,1.8,11.9109,5.9892,-1.8333333333333333,-0.9321505376344086
CRM,0.7893452623017487,99.3,6.19,7.65,8.015,3.4425,8.8292,6.1826,0.4388,1.8788,0.0,,4.0678,0.8084139054094546,0.8586856406005341
ULTA,0.8722469413553262,29.07,0.93,3.81,13.4501,7.1087,5.5736,3.2186,,2.0796,0.44,4.089,90.7302,0.4719584284538747,0.5575431375652999
SNA,0.3755501487232728,13.5,0.96,1.79,13.7425,5.1751,12.6527,7.1205,0.8337,2.0037,1.63,4.2747,5.3573,0.3218982848025529,0.3897168405365128
PCG,0.1160167706038199,13.13,1.05,1.27,9.6497,2.4183,16.6751,7.9402,1.1613,0.7713,0.72,14.535,7.7541,0.0039147455415398,-0.0991803278688524
RL,0.3759532105909711,15.39,1.33,2.14,15.3854,10.3143,14.1979,9.6306,0.0905,3.0454,2.37,4.1266,12.993,0.1870695214105793,0.1810344827586207
AMGN,-0.0295190012057394,8.44,2.6,1.57,19.3243,10.6402,36.8365,30.7381,0.5581,3.5204,3.21,1.0979,6.4467,0.007083181983291,0.0047774158523343
ACN,0.1903322414599906,10.72,0.95,6.01,62.9201,16.0531,12.6216,7.7104,0.0005,1.4562,0.0,,6.3057,0.1024942650248783,0.1199354953542943
PTC,0.3788249694002448,93.05,2.32,3.03,3.2608,1.8643,7.4031,2.4126,,1.2544,0.0,,5.9667,2.875356309924851,-0.2269526045301694
AMP,0.5061659873384787,10.12,1.2,0.95,10.4209,0.8962,18.4924,10.3974,0.731,0.7972,0.0,,1.9377,0.6800382043935052,0.3698060941828254
HPQ,-0.1767453773722984,3.62,0.26,0.73,21.483,7.0368,9.1079,6.9514,0.5469,1.0968,0.97,14.824,5.871,0.1324980268350433,0.143733681462141
CAT,0.686032984329022,16.07,1.01,3.91,25.3866,4.308,9.3054,6.3398,2.6158,1.4446,1.01,3.1675,2.5362,5.868284228769498,2.016759776536313
LNT,0.2732793091713459,9.21,0.81,0.85,10.7128,3.3416,17.1669,8.8164,0.8766,1.2608,0.99,6.021,9.7785,0.4134275618374559,1.5909909909909912
CCL,0.4712059620596205,15.04,1.67,1.07,8.5884,5.2761,16.2209,13.6706,0.4066,0.2162,0.16,28.4125,58.3427,0.0896007428040854,0.1050279329608938
MNST,0.36146875,22.82,3.73,5.62,25.5951,18.4863,26.674,16.2606,,4.9727,4.18,4.0701,7.8336,0.0311435508687878,0.0158732440253741
HON,0.3943207844259948,17.63,0.94,2.83,18.1422,5.1726,9.3076,6.2504,0.6159,1.3209,1.0,6.4681,4.7288,0.271537162162162,0.306201550387597
BEN,0.0648675516318351,10.63,2.62,1.95,18.7764,13.5552,33.4649,24.5703,0.1268,4.5862,4.36,,8.5542,0.628729230313805,0.6150696408236056
FANG,,,,,,,33.688,30.2022,,,0.0,,,,
LUV,0.1373090267793815,19.45,0.73,1.42,7.3593,2.9684,8.1626,3.7921,0.5419,1.2947,1.22,37.2922,62.0718,2.7709923664122136,3.6363636363636367
TRGP,,,,0.6,6.1094,1.8652,3.581,-3.6942,1.4812,1.2023,1.12,93.1647,11.7362,-0.0971435569580507,0.0
EXPE,-0.0129892732232206,10.03,1.41,1.48,11.163,4.5892,16.5078,13.8942,0.4565,0.9009,0.0,,10.9976,0.2590723806760597,0.407223412992528
PNR,0.156274977649629,9.81,0.64,0.87,8.6181,4.7824,10.3268,6.1012,0.3208,1.9556,1.21,5.181,5.8633,0.4229858875734262,0.6010753898504673
PAYX,0.0537654464910235,13.9,3.32,4.73,34.0228,9.1269,36.2255,23.8405,,1.1114,0.0,,9.2931,-0.0998510804953949,-0.105904404873477
MS,-0.0739798172596009,8.66,1.04,0.48,9.7742,0.6754,19.8463,11.5082,8.1456,0.7912,0.0,,0.5767,4.4849557522123895,-4.962513781697905
MGM,0.6282858803021498,0.0,1.03,2.33,-49.0218,-7.5845,-19.1369,-23.7351,4.1088,1.168,1.09,39.3633,12.1637,0.2023652420020834,0.1128102737361052
GILD,-0.1624731872087577,8.23,3.03,3.56,47.204,24.9275,49.8429,36.4965,0.5737,2.3157,1.83,1.5533,4.9011,0.122690248074575,0.1007309101187325
APA,0.1625576187977815,11.68,2.88,1.56,13.0972,6.9822,43.0533,24.8098,0.334,0.9875,0.83,0.3156,5.6664,14.969325153374234,-11.273972602739724
MPWR,-0.3108058941240676,18.22,2.49,2.04,11.9739,10.4981,13.9362,13.509,,7.745,6.86,3.7761,11.9278,0.5615975422427035,0.5026430822405206
MAA,0.3768987583108591,70.93,3.26,2.56,5.3319,1.3247,22.43,4.7517,2.7749,,0.0,,,-0.0849922197778613,-0.2580711410498645
POOL,0.2095077643376808,16.81,0.6,3.32,20.211,7.9114,6.2739,3.5717,0.6972,2.253,0.61,3.2883,15.8922,0.1447887209279976,2.0016664930736376
FMC,0.4435814658457429,28.69,1.58,4.05,18.3737,6.5815,17.2962,5.5354,0.5364,1.7087,1.35,5.939,3.6538,0.1529411764705881,-0.2414248021108179
NDSN,0.5186663102932929,0.0,2.21,4.59,33.2721,17.0373,22.5465,16.1344,0.2366,2.3502,1.74,3.5672,4.2723,-2.837403272121245,-2.0499390834400675
D,0.1481227137054244,5.47,1.02,1.24,25.6981,7.2004,39.1974,18.8116,1.4705,0.9354,0.73,5.6199,6.646,1.2775398987933049,1.1818181818181817
HCA,,,,,-14.5729,6.5948,15.8623,4.3053,-2.6149,1.6208,1.41,5.5307,7.316,0.098838645910551,0.1451612903225807
EQR,0.5882875557972613,31.05,4.97,1.64,-2.0586,-0.6371,20.7923,16.0769,1.9099,,0.0,,,-0.1951486563043684,-0.2258578353853142
TMO,0.1608301050493146,20.79,2.09,1.35,6.4195,4.6189,11.4316,9.9624,0.1391,2.4184,1.73,5.2277,7.0519,0.1856102185410637,0.218547722725668
AMAT,0.0306361490151039,14.12,1.4,1.74,12.4469,8.5717,14.4937,9.823,0.0272,2.3425,1.81,3.7712,5.2152,-4.5126903553299496,-4.075409836065574
IVZ,0.0472743551775198,15.36,2.01,0.75,6.8028,3.1148,16.9137,13.3526,0.7671,1.3094,0.0,,3.1796,0.2180460458393558,0.444031007751938
MCO,0.0076880518733264,4.8,1.53,-17.61,-172.0511,20.2102,38.0315,24.9902,-4.1542,1.4382,0.0,,4.0844,0.1240727272727271,0.26318407960199
BA,0.2359249902652598,11.72,0.6,13.37,115.6883,4.829,7.7302,5.1286,4.34,1.1463,0.46,2.1254,11.2679,1.3716603053435112,1.513719512195122
CNP,0.1424260782440525,9.16,0.45,1.3,13.8211,2.1978,14.2174,5.0313,2.965,0.9855,0.84,12.1973,9.0288,0.1112099644128112,0.1881720430107527
ABT,-0.0984101328464458,6.11,0.8,1.23,20.3213,7.6372,17.3106,13.155,0.831,1.2928,1.11,4.5991,4.8951,-0.023759489651589,-0.1948655705225243
RMD,0.325423774369266,21.11,3.68,3.05,14.7635,11.6875,22.0058,17.4014,0.0945,3.1514,2.56,2.3533,4.7038,0.2631014497322803,0.2979692450562656
EA,-0.0771883790612271,0.0,1.63,2.22,-24.8076,-14.5717,-18.774,-18.5276,,1.6423,1.58,18.66,17.7379,-0.1704957678355502,-0.3777573529411765
BDX,0.0938521021168488,10.58,1.97,2.47,20.5139,11.552,22.2107,18.4944,0.3125,2.6951,2.01,2.9933,5.9105,-0.0045952586743763,0.0698333797498056
BRO,0.3532594524119947,18.37,2.96,1.97,10.7381,6.7374,27.3344,16.0921,0.1671,,0.0,,,0.0445288221072792,0.0559326489481453
APD,0.1507717678838598,11.79,1.41,2.1,16.9721,7.1598,14.7131,11.9439,0.7246,1.3519,1.1,11.0023,4.6473,0.4979304627447256,0.6301283066687786
CAG,0.0148939560393481,7.85,0.47,1.14,12.7878,5.3697,8.8299,5.0937,0.7075,1.9448,1.16,5.6113,14.1418,-0.0305217947546375,-0.3744889615699101
TPR,0.5329230500978814,10.9,2.24,5.01,48.8237,29.7895,31.8816,20.3718,0.0165,2.4623,1.78,2.6809,33.0769,0.183409298629682,0.1789806679510852
PNW,0.196764610358596,7.78,0.84,0.72,9.1346,2.7826,22.4158,10.9762,0.9786,0.7067,0.57,5.157,7.5573,0.160282551585855,4.122976730572223
PEG,-0.0008045912625461,6.35,0.84,1.03,16.1498,5.2058,24.9046,13.2621,0.9339,1.4494,1.16,5.1327,5.6806,-0.0574454428754813,-0.0175879396984924
ROP,0.4689724109528372,21.32,2.87,2.45,11.7263,6.3631,21.5537,13.5191,0.4875,1.8495,1.52,6.222,4.9819,0.3007066333498569,0.3469962126431742
FTNT,,61.04,7.65,10.35,17.7433,7.562,17.0439,12.7027,,1.924,1.86,6.3036,4.4887,1.1844556722191522,-0.1898925618211459
NRG,-0.1723832801869027,8.38,0.44,0.46,5.8969,1.7698,14.7813,5.2887,1.2633,1.6912,1.58,13.4062,12.0559,-0.3941639647985178,-0.4851485148514851
PEAK,0.275184326070748,18.66,4.5,0.84,4.0116,2.3653,52.5715,24.7941,0.5704,,0.0,,,0.6626377997934438,1.8192978756566944
HRL,0.3602532448723432,12.1,0.66,1.95,16.6114,9.8615,8.9544,5.4785,0.1454,1.6874,0.97,7.5362,16.4307,0.2049951256021711,0.1539439869549872
BWA,1.1782037430732233,20.36,1.43,3.04,17.153,7.1323,8.9212,6.6763,0.511,1.4795,1.17,10.5887,5.5209,8.927141875704969,12.977777777777776
TYL,0.0426921145153189,29.66,2.58,6.27,23.4211,9.489,14.4272,8.6804,0.2477,0.7898,0.0,,3.5259,-0.0701813147552697,-0.0724176231025547
ZTS,,,,,,,4.9693,3.0709,,,0.0,,,,
CCI,0.1226929174235065,0.0,4.75,3.27,-12.7305,-2.973,30.6264,-17.6587,2.4547,1.2365,0.0,,31.357,0.3257532990315468,1.4548683567908358
AFL,0.2489090920125507,8.3,0.94,1.75,21.0564,2.3041,17.1764,11.229,0.2748,,0.0,,,0.5932885906040268,0.5551102204408818
ED,0.149171585929893,8.66,0.64,0.72,9.0679,2.7594,15.9099,7.4447,0.9476,1.4502,1.31,16.5345,9.0894,0.1163770405476567,0.1428571428571428
FCX,0.5261208953830976,10.02,2.29,2.97,38.0769,18.8661,47.7716,22.5108,0.3266,2.6179,1.71,2.7289,7.8276,0.3944333384591727,0.6909378709932728
PFE,0.0031407945727071,10.08,1.29,0.94,9.4294,4.2653,20.5816,12.6709,0.4986,2.1306,1.84,1.7871,4.8703,0.2238342914499498,-0.0437753329473075
IT,0.8403547671840357,34.58,2.56,17.04,51.4739,7.4892,11.5848,7.4729,1.177,0.7657,0.0,,3.5318,0.1099659347204837,0.1605636179547755
AAL,1.068192279871112,0.0,0.15,-0.8,11.9392,-1.8774,1.3893,-2.1245,-2.8228,0.7788,0.71,30.3704,30.0407,-1.3067729083665338,-0.6791553133514987
FDX,0.1207265694191914,19.26,0.66,1.65,8.5729,4.7546,5.7523,3.4088,0.1397,1.5681,1.48,20.1388,8.3435,1.6746987951807228,11.081632653061224
KLAC,0.0955797768319337,13.1,1.55,1.21,9.4498,5.4338,17.2547,11.66,0.3319,3.6739,3.15,2.0304,4.1369,-1.5435952804871085,-1.4056419192613991
HIG,0.1488898070533901,5.19,0.4,0.44,8.6054,0.534,12.6083,5.0841,0.3441,,0.0,,,-3.2329317269076303,-2.105522682445759
PWR,-0.0441424326562422,26.88,1.14,1.26,4.3088,3.3418,6.7226,4.2204,0.0004,3.1902,3.09,58.7377,4.7358,0.0077188327707384,-0.0554137220803888
COF,0.1157357214798466,5.79,0.83,0.6,11.4917,1.5443,,22.3663,1.5748,,0.0,,,2.031615120274914,7.571875
BMY,0.0874400635154819,9.72,1.54,1.89,28.8592,14.5225,31.1589,15.8592,0.3482,1.9696,1.79,4.3829,5.5989,0.1411654135338345,-0.7083254672456107
A,0.333438636846028,12.82,1.47,2.43,21.1372,7.0545,10.3968,12.5643,1.1406,2.001,1.77,3.5112,6.2647,11.04255319148936,-23.06451612903226
CTAS,0.1129196576541895,15.47,0.93,1.31,8.509,5.4316,11.017,6.0784,0.3102,3.9639,3.52,12.0927,9.3867,-0.0446288268960547,-0.0474339207534999
CNC,0.196976854038734,35.69,0.24,1.58,11.8413,4.8553,3.531,2.1319,0.4148,0.8583,0.0,,32.6499,0.1370709812864228,0.1334393039404333
BR,-0.0013662338279495,5.48,0.62,2.31,27.89,12.5446,15.4852,8.6004,0.4016,2.0403,0.0,,6.2354,-0.011271676300578,-0.1491267353336319
VTR,0.2541099130233322,16.55,4.09,1.71,9.079,3.7688,42.4382,24.6011,1.2133,,0.0,,,0.1043547346849611,-0.0762791046736336
MRK,0.0286255295570263,84.2,1.6,1.28,1.7287,0.9283,7.2955,1.8679,0.3148,1.8582,1.48,3.135,6.2618,-0.1656304401890077,-0.9331673539251536
OKE,0.2931276297335203,7.85,0.21,0.66,13.774,4.3207,7.4349,2.6393,1.2463,0.7551,0.53,15.0183,9.8753,0.0677087557227871,0.0955341445927497
ADSK,0.5033451397087763,95.16,3.21,3.7,3.9362,2.3701,3.828,3.3845,,1.9597,0.0,,6.1777,-0.7316973415132925,-0.6840958605664488
LIN,0.2148478484998945,20.84,2.46,3.96,20.0814,8.0791,20.5813,11.813,0.9043,1.127,0.94,14.4211,6.0793,0.3219047619047619,-0.0470494417862838
PHM,-0.2480009230946748,0.0,0.54,1.17,-51.365,-14.2444,-27.2309,-24.0022,1.5885,,0.0,,,-0.3560975836950649,-0.0725861621371135
QCOM,0.0901475707816013,16.4,4.88,2.48,16.876,11.5138,33.9374,29.5666,0.0521,2.2189,2.12,6.2519,15.0438,0.4661683713611328,1.0395728643216082
KMI,,,,,0.7495,0.2214,14.4294,-0.5222,1.8534,0.4904,0.47,38.0978,8.0832,-0.1948556034283659,-1.082828282828283
MAR,0.5337880981716472,28.19,1.1,7.9,28.8959,5.0985,5.9447,3.9175,1.7849,1.3523,0.76,6.861,12.4638,-5.572368421052632,-2.323699421965318
BKNG,0.82935763014514,38.46,6.58,10.83,29.1254,18.1745,25.5047,17.1007,0.2627,4.1545,0.0,,18.9927,0.671067571442225,0.0777756439592052
COP,0.3879748230918673,4.38,0.25,0.71,14.9112,6.5925,30.705,17.9332,0.3414,1.2641,1.08,4.9988,4.0055,0.7290833111051835,1.573176257362936
UNP,0.4755358370305567,12.81,2.1,1.96,15.6505,6.4519,29.3605,16.3867,0.5203,1.1626,0.98,16.1723,14.3286,0.474104764723291,0.4708994708994709
PG,0.0936406169640138,9.83,1.61,1.86,18.0363,8.466,20.2818,16.137,0.4856,0.7735,0.51,5.8023,14.5393,0.0232860673864967,-0.0683983328371539
NTAP,0.5995360941389456,23.89,2.39,3.67,15.823,6.1653,12.4231,10.1847,0.4353,2.3742,2.32,12.5084,8.3381,9.34740742623972,5.198142414860682
TSCO,0.8458040622751939,18.47,0.85,3.24,17.9988,11.4776,7.3172,4.6167,0.0015,2.4468,0.72,3.3056,,0.3897331922497284,0.4027475051150362
SBUX,0.4124892174311825,18.29,1.5,4.13,25.7529,14.8499,13.2563,8.8313,0.1492,1.5493,1.24,8.129,35.373,1.525622775800712,1.4196519959058342
SHW,0.3863093448027372,17.41,1.03,4.87,33.2081,8.9469,9.6336,5.8853,0.6492,1.0726,0.63,4.6806,8.4834,0.0782677645202272,0.0610278571163618
CMA,0.4377572142322352,37.19,1.89,0.9,4.4882,0.4845,,7.8181,1.082,,0.0,,,-3.739130434782609,-2.296610169491525
IQV,,,,,,,10.0663,4.0926,,,0.0,,,,
ATO,0.11346545750968,9.13,0.4,0.84,8.7154,2.8069,9.9512,4.4161,1.0539,0.7505,0.48,10.4907,17.0605,0.0629455981531088,0.0778152457351109
DGX,-0.0995527248917951,10.46,1.04,1.78,18.3728,8.7346,17.6799,9.9295,0.7376,1.3221,1.26,55.8368,8.5888,-0.0555716199780591,-0.0112698889469504
GRMN,0.0510804765013752,6.61,1.45,1.25,19.1701,14.6565,23.669,21.7332,,3.7349,3.16,3.4665,3.5998,-0.1899899492372869,-0.1695390297606365
MOS,,,,,9.5046,6.5433,18.8013,12.2368,0.1536,3.8153,,5.0542,10.994,-0.4706984880669749,-0.6480725044677048
ON,0.1201814058956916,14.97,1.88,3.11,21.1023,10.0336,16.1753,12.5573,0.6403,1.9103,1.4,3.7622,7.8527,1.6241220196353434,3.762295081967213
PRU,0.2050907815220055,14.51,0.45,0.54,9.047,0.5518,10.8329,7.8525,0.7785,,0.0,,,1.7165354330708662,-0.0393725992317541
COO,0.4802645474706939,20.21,1.96,1.35,6.7677,4.4674,16.3927,9.7368,0.3667,2.4626,1.32,2.114,5.8662,0.2672959374332693,0.1218820861678005
IDXX,0.2950420954162769,29.21,3.74,6.91,24.6082,15.7522,18.4777,12.8045,0.2321,1.6155,1.17,4.1034,9.1888,0.1586181892161748,0.1559337287788913
BAC,-0.111646950301814,0.0,0.8,0.49,-1.0572,-0.0988,,-4.4006,3.6177,,0.0,,,-0.9298121734218332,0.6329401088929221
EOG,-0.0549568096668943,111.63,2.92,1.75,1.5702,0.7429,8.5791,2.6337,0.5105,1.1384,0.95,,5.2216,-0.4609639002716305,-0.7060994059934836
EBAY,0.1827400517518707,7.46,1.47,0.86,11.7696,8.185,22.4334,19.6702,0.1173,2.45,0.0,,3.0468,0.4099725007310713,-0.2461586951053055
CSGP,0.3780225041896099,89.94,5.25,3.13,3.4833,3.0226,10.0659,5.8733,,4.6994,0.0,,12.5463,-0.2845924297157217,-0.2890921735408978
AVB,0.4205622913905775,35.8,7.48,1.94,2.7764,1.177,10.8319,20.7438,1.1983,,0.0,,,-0.0644195984791808,0.1232661085661785
MTD,0.4402324030860083,22.17,2.63,6.35,30.0872,10.1683,17.1021,11.7951,0.8829,2.1116,1.71,4.2882,5.3347,0.1909513850386599,0.3450603442781572
K,-0.0100960000469579,10.25,1.04,5.72,59.4243,10.8044,16.4314,10.3815,2.7409,0.9155,0.58,6.6809,10.4177,0.0179910044977511,0.0618811881188119
EVRG,0.2390066280494596,9.89,0.97,0.83,8.7329,2.5821,22.997,9.8691,1.2554,0.7685,0.5,2.82,8.4139,0.3322085489436164,0.1655380373912294
LYV,0.3419506462984725,0.0,0.37,1.33,-13.5721,-3.9227,-1.258,-4.5103,1.1533,1.0877,0.0,,15.3472,0.216662687536409,2.7951777198025884
DOV,0.4369539827143189,8.29,0.95,1.27,13.6858,7.2382,15.1084,11.4593,0.3993,2.7349,2.16,5.6035,5.9716,0.5615017299949299,0.9641676813358846
CSX,0.3577122312368428,12.69,1.88,2.2,17.9655,5.5542,28.8736,14.6954,0.9959,1.1253,1.04,16.7936,10.711,0.352863436123348,0.3674540682414697
TSLA,,,,12.21,-74.5373,-39.9729,-125.7778,-132.1935,0.3507,2.7568,2.23,1.9037,17.3985,1.829412104745939,1.7687118765697885
MLM,0.0520179301335805,38.22,2.2,2.48,6.7261,3.2118,11.9982,5.8695,0.7035,1.806,0.95,4.0108,9.0139,0.0841649709532768,0.1351876338361084
TTWO,0.2203980099502487,49.34,1.91,1.59,-20.7559,-12.8754,-9.9773,-16.1212,0.1918,2.0327,1.92,20.2042,10.2912,-0.3666031503008014,-0.1243040426046961
ORCL,0.2860696028313014,13.82,3.34,3.03,19.6641,9.963,33.7882,22.8747,0.4697,1.8381,1.82,22.2548,4.8021,0.0890517966590553,0.0969068478455212
TAP,0.139396450353076,9.89,2.15,0.89,8.5469,5.279,26.564,21.7459,0.25,1.665,1.52,9.2933,5.7015,0.1465514588859418,-0.0176290949472514
ESS,0.4211624995894354,37.62,4.97,1.79,3.6964,1.317,26.9646,8.2295,1.6616,,0.0,,,0.0347472291072346,-0.5892457420924574
EXC,-0.1044420980622518,4.68,0.64,0.88,18.897,4.9062,25.3486,13.7471,0.9458,1.509,1.32,7.9839,5.9604,-0.0050526315789474,-0.0531954192833394
KO,0.1903397506063142,8.73,2.68,3.25,36.125,16.2326,23.9557,33.563,0.2995,1.1659,1.02,4.7898,7.9275,0.0221115295832827,0.7272860492379836
TRV,0.1480594877875531,6.09,0.8,0.7,12.6579,3.0438,18.6923,12.6951,0.2595,,0.0,,,-0.0783428234832122,-0.1198233020430701
T,0.1163450202334548,3.13,0.5,0.55,17.3292,7.2014,15.7491,15.9833,0.591,0.5983,0.0,,9.1315,-0.0679523809523809,0.6365134289009722
CB,0.264140305062615,5.15,1.0,0.68,13.4282,3.701,24.1285,19.274,0.2028,,0.0,,,0.1695941853422169,0.2102785406041585
CDNS,0.3789649415692819,11.8,2.16,7.98,45.7387,7.3054,-3.0948,13.5197,1.9868,1.2607,1.21,4.0079,4.8775,-0.7656299937940415,-1.8443127756537288
ROST,0.4986538234631599,11.33,0.7,4.26,38.258,15.9919,10.1072,6.1629,0.1296,1.4661,0.73,6.1058,162.4138,0.4663028181599542,0.449566364698911
ZBRA,0.3400352733686067,21.46,2.45,2.9,14.3301,11.9033,16.5722,11.38,,4.336,3.51,4.1921,6.8721,1.1089514648757095,1.1607082201086958
PPG,0.4825284458946128,14.58,0.83,2.83,22.9585,5.8765,10.1766,5.729,1.0621,1.947,1.51,5.2219,4.8319,0.9239436619718312,1.2886904761904765
TER,0.3084829038403689,7.59,1.91,2.12,33.835,20.9733,26.4939,24.5709,0.136,3.2351,2.91,6.0645,9.2806,-4.3233777051596265,-3.8752885973236095
DHI,0.1116277578245252,13.6,0.72,1.17,9.3446,4.1272,3.9135,5.5702,0.828,4.7028,1.69,1.0518,275.0125,-1.3571138679679808,-1.4457984721716988
REGN,0.3577336641852771,0.0,5.85,5.56,-19.7925,-9.5892,-21.2323,-22.7562,0.3032,3.2793,0.0,,5.6041,0.3153583525633241,0.5401444788441694
XEL,0.1610331825037707,9.5,0.69,0.91,9.3023,2.7456,15.7112,7.2893,1.195,1.0773,0.86,9.278,14.3512,0.103092734365584,0.1107624961944651
ROL,0.5620114227369899,26.51,2.15,8.16,30.2051,14.5396,12.6754,7.9165,0.0873,0.6128,0.57,49.0032,16.1414,0.1068227378511024,0.0716565060011431
USB,0.208024297091909,10.71,1.73,1.17,11.4997,1.0608,,24.5307,2.1138,,0.0,,,0.5957446808510638,0.8480310593455351
OMC,0.1934439763591193,11.42,0.75,2.27,23.7266,4.7209,11.642,6.5354,0.8159,0.9248,0.86,13.0218,2.0984,0.0620408757000507,0.0456690904452099
HD,0.2496647573801267,12.88,0.52,1.77,13.51,6.4095,7.2579,4.0211,0.4993,1.3413,0.36,4.2956,68.6473,0.1018582243633861,0.177433628318584
EQT,0.0435164113272177,14.08,2.43,1.08,7.396,3.2077,34.2317,16.5673,0.6506,1.3869,1.16,2.3235,8.7704,0.3186409743073604,0.4509746445844935
BXP,0.3160254726732572,47.91,4.95,1.54,3.7499,1.3946,39.4653,10.3072,1.5684,,0.0,,,1.4942759244008403,-0.3114183555974963
CLX,0.0717222442655551,10.03,1.15,71.13,633.7349,11.5655,18.59,11.4635,33.6747,0.9052,0.7,8.7801,9.6926,0.0645514223194747,0.1278195488721805
ALL,0.090267823633412,14.02,0.42,0.67,4.7837,0.6961,4.707,2.9013,0.3102,,0.0,,,-0.1616562677254679,0.0667447306791568
WBA,0.0814411876603771,8.61,0.27,1.2,14.5208,7.9581,5.129,3.1015,0.1667,1.6039,0.61,6.566,27.5184,0.0649830612873421,0.0423728813559323
WM,0.1320228670818892,13.41,1.03,1.91,15.2026,4.6657,16.9077,7.6149,1.3514,0.9988,0.95,60.1846,7.5574,0.1213566507684154,-0.0412474849094567
RTX,0.1615587752196339,12.32,1.03,2.41,20.2535,7.7325,13.1956,8.3654,0.4607,1.3259,0.89,4.8872,5.8571,0.0816998588678061,0.1420736484721858
EG,0.0140226704273322,5.92,0.79,0.56,9.7199,3.3222,13.7504,12.9787,0.1381,,0.0,,,-0.3602265963484352,-0.2431693616641614
PM,0.272026804722276,8.05,0.86,14.45,190.6433,21.3923,16.5404,10.6715,4.1958,1.0744,0.43,6.038,22.5035,0.1155378486055775,0.1393882056133712
BG,0.0427815456391205,3.27,0.17,0.56,19.8078,9.0381,1.9521,5.2033,0.3888,1.5809,0.92,6.2758,15.151,-7.217391304347826,7.081272084805654
STLD,0.0525018641340606,20.95,0.5,1.4,6.2402,2.3184,5.7889,2.2332,1.1493,3.5631,1.58,5.0493,9.554,2.0515380947201978,-18.19318181818182
NOC,0.1961472995262514,6.67,0.49,0.98,14.1709,6.0618,10.0451,7.2949,0.3516,1.3737,1.28,25.5011,8.4539,0.2431838170624449,0.2176749703440095
INCY,0.8177826564215147,0.0,12.03,-23.03,35.9257,-6.5047,8.2701,-18.7464,-3.3102,4.0102,0.0,,29.7979,-1.1005165703165245,-0.8496908481616086
LOW,0.0917213213476255,14.14,0.53,1.3,9.3503,5.4022,5.9826,3.7484,0.2664,1.3232,0.2,3.7286,,-0.1942384483742156,-0.1895604395604395
